P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
Ae_searsii	S_vavilovii	T_boeoticum	-267.2756795576397	1.0	0.3520943628572823	24261231.125	31881980.8125	1245471.3125	815161.75	1404223.0	4874906.0625	3899253.0	7600146.25	2223251.0	4823230.9375	4317045.625	285709.5	275125.875	383289.625	191065.125
Ae_searsii	T_boeoticum	S_vavilovii	-122.02881843121769	1.0	6.25577543435316	24261231.125	1245471.3125	31881980.8125	815161.75	1404223.0	4874906.0625	2223251.0	285709.5	3899253.0	4823230.9375	275125.875	7600146.25	4317045.625	383289.625	191065.125
S_vavilovii	Ae_searsii	T_boeoticum	224.5510513540898	0.0	0.3134533997465151	24261231.125	31881980.8125	4874906.0625	3899253.0	7600146.25	1245471.3125	815161.75	1404223.0	2223251.0	4823230.9375	4317045.625	285709.5	383289.625	275125.875	191065.125
Ae_searsii	S_vavilovii	T_urartu	-99999.9	1.0	-1.982738996175227	55131888.625	3098569.875	3240531.9375	1592603.6875	462267.125	14953423.5625	1270770.4375	1504255.5	1056835.75	11793790.375	662715.625	1396908.125	672255.625	2674694.5	98486.25
Ae_searsii	T_urartu	S_vavilovii	44.73258442322287	0.0	0.28535939500011753	55131888.625	3240531.9375	3098569.875	1592603.6875	462267.125	14953423.5625	1056835.75	1396908.125	1270770.4375	11793790.375	672255.625	1504255.5	662715.625	2674694.5	98486.25
S_vavilovii	Ae_searsii	T_urartu	-67.29358943170536	1.0	0.6247285396861697	55131888.625	3098569.875	14953423.5625	1270770.4375	1504255.5	3240531.9375	1592603.6875	462267.125	1056835.75	11793790.375	662715.625	1396908.125	2674694.5	672255.625	98486.25
Ae_searsii	S_vavilovii	Ta_caputMedusae	-99999.9	1.0	-0.3562236949443759	13672451.9375	847888.125	831295.625	397072.8125	114108.0	3802694.625	303141.4375	365438.125	278469.5625	2948518.25	165421.625	370430.75	184921.0	663889.875	24384.25
Ae_searsii	Ta_caputMedusae	S_vavilovii	20.246214292138628	0.0	0.17219929139828005	13672451.9375	831295.625	847888.125	397072.8125	114108.0	3802694.625	278469.5625	370430.75	303141.4375	2948518.25	184921.0	365438.125	165421.625	663889.875	24384.25
S_vavilovii	Ae_searsii	Ta_caputMedusae	-77.08188968228937	1.0	0.5580420131543273	13672451.9375	847888.125	3802694.625	303141.4375	365438.125	831295.625	397072.8125	114108.0	278469.5625	2948518.25	165421.625	370430.75	663889.875	184921.0	24384.25
Ae_searsii	T_boeoticum	T_urartu	-112.72233476954948	1.0	13.437540830984814	98403654.0	4260697.375	127748958.25	3456482.875	5385535.75	19150212.8125	8943038.9375	1027686.625	14870723.6875	19779187.0625	993840.875	29380893.25	17494351.0	1583526.75	683452.75
Ae_searsii	T_urartu	T_boeoticum	-234.5077420790284	1.0	0.341812374216273	98403654.0	127748958.25	4260697.375	3456482.875	5385535.75	19150212.8125	14870723.6875	29380893.25	8943038.9375	19779187.0625	17494351.0	1027686.625	993840.875	1583526.75	683452.75
T_boeoticum	Ae_searsii	T_urartu	217.05605616204195	0.0	0.6753670194914996	98403654.0	4260697.375	19150212.8125	8943038.9375	1027686.625	127748958.25	3456482.875	5385535.75	14870723.6875	19779187.0625	993840.875	29380893.25	1583526.75	17494351.0	683452.75
Ae_searsii	T_boeoticum	Ta_caputMedusae	-117.5463485743273	1.0	8.294238745922247	24374341.75	1254469.3125	31869044.125	869097.5625	1485883.75	4878237.0625	2273296.875	270374.25	3870004.1875	4940362.375	255031.875	7578587.375	4414637.375	398845.25	180316.875
Ae_searsii	Ta_caputMedusae	T_boeoticum	-251.2076548116513	1.0	0.3472904280797935	24374341.75	31869044.125	1254469.3125	869097.5625	1485883.75	4878237.0625	3870004.1875	7578587.375	2273296.875	4940362.375	4414637.375	270374.25	255031.875	398845.25	180316.875
T_boeoticum	Ae_searsii	Ta_caputMedusae	220.92064927601317	0.0	0.6812337018852909	24374341.75	1254469.3125	4878237.0625	2273296.875	270374.25	31869044.125	869097.5625	1485883.75	3870004.1875	4940362.375	255031.875	7578587.375	398845.25	4414637.375	180316.875
Ae_searsii	T_urartu	Ta_caputMedusae	21.40167165396996	0.0	0.12473578516833468	55448927.875	3105128.75	2884985.5	1685470.375	544813.75	15201613.5	980538.375	1255931.25	1080999.75	12098916.375	540362.75	1362460.875	615314.625	2763065.125	86565.125
Ae_searsii	Ta_caputMedusae	T_urartu	-99999.9	1.0	-0.1993244667632588	55448927.875	2884985.5	3105128.75	1685470.375	544813.75	15201613.5	1080999.75	1362460.875	980538.375	12098916.375	615314.625	1255931.25	540362.75	2763065.125	86565.125
T_urartu	Ae_searsii	Ta_caputMedusae	-128.7726933930578	1.0	0.4616384704437262	55448927.875	3105128.75	15201613.5	980538.375	1255931.25	2884985.5	1685470.375	544813.75	1080999.75	12098916.375	540362.75	1362460.875	2763065.125	615314.625	86565.125
Ae_sharonensis	Ae_speltoides	Ae_tauschii	-37.08044058117626	1.0	0.36004464564188754	167816870.125	12289758.6875	12442125.5625	2329402.125	2246482.25	11460428.4375	3073198.875	2720933.875	2654732.125	37745854.8125	2197127.25	2770342.75	2519640.625	2211346.75	174602.75
Ae_sharonensis	Ae_tauschii	Ae_speltoides	-16.218650772908152	1.0	4.49303577803606	167816870.125	12442125.5625	12289758.6875	2329402.125	2246482.25	11460428.4375	2654732.125	2770342.75	3073198.875	37745854.8125	2519640.625	2720933.875	2197127.25	2211346.75	174602.75
Ae_speltoides	Ae_sharonensis	Ae_tauschii	28.827570492217287	0.0	0.30429507072009937	167816870.125	12289758.6875	11460428.4375	3073198.875	2720933.875	12442125.5625	2329402.125	2246482.25	2654732.125	37745854.8125	2197127.25	2770342.75	2211346.75	2519640.625	174602.75
Ae_sharonensis	Ae_speltoides	Ae_umbellulata	-9.102083597084553	1.0	0.14800457164033892	124958332.9375	10019195.6875	9367492.0625	1784025.0625	1729614.0	8759529.125	2285208.125	1978346.625	2198145.0	27832081.125	1908827.0	2206818.125	1961452.75	1673534.25	138195.125
Ae_sharonensis	Ae_umbellulata	Ae_speltoides	-7.520913160038063	0.9999999999999726	-0.26620183916823326	124958332.9375	9367492.0625	10019195.6875	1784025.0625	1729614.0	8759529.125	2198145.0	2206818.125	2285208.125	27832081.125	1961452.75	1978346.625	1908827.0	1673534.25	138195.125
Ae_speltoides	Ae_sharonensis	Ae_umbellulata	43.29449799033088	0.0	0.45244027114518365	124958332.9375	10019195.6875	8759529.125	2285208.125	1978346.625	9367492.0625	1784025.0625	1729614.0	2198145.0	27832081.125	1908827.0	2206818.125	1673534.25	1961452.75	138195.125
Ae_sharonensis	Ae_speltoides	Ae_uniaristata	-18.008987917909952	1.0	-2.7996527574943	168261624.875	12272856.25	13271067.0	2305082.125	2065116.5	12849224.125	2801044.625	2130788.125	3166478.75	37664319.75	2250304.625	3697933.75	2634084.0	2323456.625	184871.875
Ae_sharonensis	Ae_uniaristata	Ae_speltoides	-31.278335382520677	1.0	0.29786841012910703	168261624.875	13271067.0	12272856.25	2305082.125	2065116.5	12849224.125	3166478.75	3697933.75	2801044.625	37664319.75	2634084.0	2130788.125	2250304.625	2323456.625	184871.875
Ae_speltoides	Ae_sharonensis	Ae_uniaristata	42.450554972536864	0.0	0.6346121738416133	168261624.875	12272856.25	12849224.125	2801044.625	2130788.125	13271067.0	2305082.125	2065116.5	3166478.75	37664319.75	2250304.625	3697933.75	2323456.625	2634084.0	184871.875
Ae_sharonensis	Ae_speltoides	Er_bonaepartis	1.093734523480459	0.13703575657157674	0.9932150151133009	41960380.1875	3204238.875	3252155.9375	581276.625	520129.125	3298797.6875	577957.125	521869.375	1063879.6875	8931056.5	765672.5	884165.0	592655.0	599617.25	50911.125
Ae_sharonensis	Er_bonaepartis	Ae_speltoides	-159.01178809870407	1.0	0.5017136872346563	41960380.1875	3252155.9375	3204238.875	581276.625	520129.125	3298797.6875	1063879.6875	884165.0	577957.125	8931056.5	592655.0	521869.375	765672.5	599617.25	50911.125
Ae_speltoides	Ae_sharonensis	Er_bonaepartis	-1.0862628561184533	0.8613186021291981	1.006925962540182	41960380.1875	3204238.875	3298797.6875	577957.125	521869.375	3252155.9375	581276.625	520129.125	1063879.6875	8931056.5	765672.5	884165.0	599617.25	592655.0	50911.125
Ae_sharonensis	Ae_speltoides	S_vavilovii	14.39517375681622	0.0	0.8911546906953027	42472232.125	2712479.5	3332343.3125	620509.4375	504666.125	3496552.5625	578198.6875	437984.375	924611.625	9362366.75	564133.75	932963.375	660435.875	679767.625	50832.875
Ae_sharonensis	S_vavilovii	Ae_speltoides	-103.46315839096233	1.0	0.532520957910087	42472232.125	3332343.3125	2712479.5	620509.4375	504666.125	3496552.5625	924611.625	932963.375	578198.6875	9362366.75	660435.875	437984.375	564133.75	679767.625	50832.875
Ae_speltoides	Ae_sharonensis	S_vavilovii	-12.63695247782253	1.0	1.1616200682652198	42472232.125	2712479.5	3496552.5625	578198.6875	437984.375	3332343.3125	620509.4375	504666.125	924611.625	9362366.75	564133.75	932963.375	679767.625	660435.875	50832.875
Ae_sharonensis	Ae_speltoides	T_boeoticum	-13.586320948092672	1.0	1.04997399048677	72758247.875	102665742.5625	4684253.75	3377223.9375	6467338.625	4526392.125	3585302.6875	6700714.75	7957122.375	15449887.1875	15556306.0	514866.375	652599.25	520648.875	325951.625
Ae_sharonensis	T_boeoticum	Ae_speltoides	-299.04048386268715	1.0	0.4883777199474766	72758247.875	4684253.75	102665742.5625	3377223.9375	6467338.625	4526392.125	7957122.375	514866.375	3585302.6875	15449887.1875	652599.25	6700714.75	15556306.0	520648.875	325951.625
Ae_speltoides	Ae_sharonensis	T_boeoticum	14.232968084080698	0.0	0.9565414073936626	72758247.875	102665742.5625	4526392.125	3585302.6875	6700714.75	4684253.75	3377223.9375	6467338.625	7957122.375	15449887.1875	15556306.0	514866.375	520648.875	652599.25	325951.625
Ae_sharonensis	Ae_speltoides	T_urartu	-10.253423159359496	1.0	1.5208270125101802	171901837.0625	9556603.5	13080112.875	2366837.6875	1915145.875	12941950.5625	2523159.0	2042721.875	2979620.875	38143246.8125	2074831.0	3227736.625	2491295.0	2514339.375	177100.875
Ae_sharonensis	T_urartu	Ae_speltoides	-40.19365770344744	1.0	0.4269010828375932	171901837.0625	13080112.875	9556603.5	2366837.6875	1915145.875	12941950.5625	2979620.875	3227736.625	2523159.0	38143246.8125	2491295.0	2042721.875	2074831.0	2514339.375	177100.875
Ae_speltoides	Ae_sharonensis	T_urartu	13.764841425975895	0.0	0.7967489300868738	171901837.0625	9556603.5	12941950.5625	2523159.0	2042721.875	13080112.875	2366837.6875	1915145.875	2979620.875	38143246.8125	2074831.0	3227736.625	2514339.375	2491295.0	177100.875
Ae_sharonensis	Ae_speltoides	Ta_caputMedusae	1.438240147404932	0.0751830099007682	0.973331491463791	42774546.75	2539381.9375	3310784.4375	624145.625	498655.0	3350661.75	619669.1875	477572.375	783047.5625	9590477.5	479939.25	832332.25	689004.375	669741.625	46430.375
Ae_sharonensis	Ta_caputMedusae	Ae_speltoides	-51.053800262581895	1.0	0.5069449440849726	42774546.75	3310784.4375	2539381.9375	624145.625	498655.0	3350661.75	783047.5625	832332.25	619669.1875	9590477.5	689004.375	477572.375	479939.25	669741.625	46430.375
Ae_speltoides	Ae_sharonensis	Ta_caputMedusae	-1.3988335115521215	0.9190684879570556	1.0289876833813068	42774546.75	2539381.9375	3350661.75	619669.1875	477572.375	3310784.4375	624145.625	498655.0	783047.5625	9590477.5	479939.25	832332.25	669741.625	689004.375	46430.375
Ae_sharonensis	Ae_tauschii	Ae_umbellulata	-5.911672044988406	0.999999998301035	1.4895645517604377	126387004.875	9844281.75	9090642.5	1906396.25	1842474.125	8991831.3125	1975108.5625	1962076.0	2184174.8125	28696912.6875	1893134.375	2136201.75	1723729.625	1692011.875	131117.5
Ae_sharonensis	Ae_umbellulata	Ae_tauschii	-23.89871193213459	1.0	0.4294309903938845	126387004.875	9090642.5	9844281.75	1906396.25	1842474.125	8991831.3125	2184174.8125	2136201.75	1975108.5625	28696912.6875	1723729.625	1962076.0	1893134.375	1692011.875	131117.5
Ae_tauschii	Ae_sharonensis	Ae_umbellulata	7.8546191105848795	1.9984014443252818e-15	0.8016908453938362	126387004.875	9844281.75	8991831.3125	1975108.5625	1962076.0	9090642.5	1906396.25	1842474.125	2184174.8125	28696912.6875	1893134.375	2136201.75	1692011.875	1723729.625	131117.5
Ae_sharonensis	Ae_tauschii	Ae_uniaristata	13.078527425442402	0.0	0.8399735700711921	170308141.375	11953080.125	12809295.25	2561117.625	2314954.625	13204274.5625	2408492.6875	2123083.0	3209616.0625	38829186.5625	2284091.625	3677871.75	2363965.625	2441998.875	180831.25
Ae_sharonensis	Ae_uniaristata	Ae_tauschii	-55.57024126676732	1.0	0.5526430190908844	170308141.375	12809295.25	11953080.125	2561117.625	2314954.625	13204274.5625	3209616.0625	3677871.75	2408492.6875	38829186.5625	2363965.625	2123083.0	2284091.625	2441998.875	180831.25
Ae_tauschii	Ae_sharonensis	Ae_uniaristata	-10.586889441592305	1.0	1.307790066418149	170308141.375	11953080.125	13204274.5625	2408492.6875	2123083.0	12809295.25	2561117.625	2314954.625	3209616.0625	38829186.5625	2284091.625	3677871.75	2441998.875	2363965.625	180831.25
Ae_sharonensis	Ae_tauschii	Er_bonaepartis	3.82581339175174	6.519346735223142e-05	0.9811657828365999	42352374.0	3231289.6875	3232918.8125	585523.0	566292.0	3279032.1875	573978.875	552589.25	1175368.375	9074046.5625	830932.625	910449.625	571579.0	576614.5	50663.5
Ae_sharonensis	Er_bonaepartis	Ae_tauschii	-195.47937455093754	1.0	0.5048454445224331	42352374.0	3232918.8125	3231289.6875	585523.0	566292.0	3279032.1875	1175368.375	910449.625	573978.875	9074046.5625	571579.0	552589.25	830932.625	576614.5	50663.5
Ae_tauschii	Ae_sharonensis	Er_bonaepartis	-3.75237401839877	0.9999123889012947	1.0199621304640099	42352374.0	3231289.6875	3279032.1875	573978.875	552589.25	3232918.8125	585523.0	566292.0	1175368.375	9074046.5625	830932.625	910449.625	576614.5	571579.0	50663.5
Ae_sharonensis	Ae_tauschii	S_vavilovii	2.265902122436925	0.011728652729380729	0.9851559534940472	42677970.8125	2856066.9375	3442801.0	588430.5	483662.0	3459649.25	581549.25	480321.75	1038237.6875	9502048.6875	627651.125	972589.75	647265.25	655749.5	50066.5
Ae_sharonensis	S_vavilovii	Ae_tauschii	-148.11539485465957	1.0	0.5037955230065231	42677970.8125	3442801.0	2856066.9375	588430.5	483662.0	3459649.25	1038237.6875	972589.75	581549.25	9502048.6875	647265.25	480321.75	627651.125	655749.5	50066.5
Ae_tauschii	Ae_sharonensis	S_vavilovii	-2.2317601610915183	0.9871846329442739	1.015535893063386	42677970.8125	2856066.9375	3459649.25	581549.25	480321.75	3442801.0	588430.5	483662.0	1038237.6875	9502048.6875	627651.125	972589.75	655749.5	647265.25	50066.5
Ae_sharonensis	Ae_tauschii	T_boeoticum	-7.597189360851637	0.9999999999999847	1.025163319596113	73553384.625	103571241.6875	4646781.75	3441023.4375	6588340.75	4522412.0	3556171.4375	6771283.5	8247345.25	15929413.5625	16042095.125	524995.125	563746.125	506629.875	307848.75
Ae_sharonensis	T_boeoticum	Ae_tauschii	-317.109606235055	1.0	0.4939379808874616	73553384.625	4646781.75	103571241.6875	3441023.4375	6588340.75	4522412.0	8247345.25	524995.125	3556171.4375	15929413.5625	563746.125	6771283.5	16042095.125	506629.875	307848.75
Ae_tauschii	Ae_sharonensis	T_boeoticum	7.7836674568438085	3.552713678800501e-15	0.9766029246572768	73553384.625	103571241.6875	4522412.0	3556171.4375	6771283.5	4646781.75	3441023.4375	6588340.75	8247345.25	15929413.5625	16042095.125	524995.125	506629.875	563746.125	307848.75
Ae_sharonensis	Ae_tauschii	T_urartu	12.772736861048951	0.0	0.8559536433572822	173607982.5625	9507733.4375	12900839.5625	2464923.6875	2071609.5	13108200.875	2317580.875	2025744.5	3193122.75	38986092.125	2236000.625	3161661.75	2361934.125	2546903.75	174401.875
Ae_sharonensis	T_urartu	Ae_tauschii	-63.12554273914812	1.0	0.5459372237294404	173607982.5625	12900839.5625	9507733.4375	2464923.6875	2071609.5	13108200.875	3193122.75	3161661.75	2317580.875	38986092.125	2361934.125	2025744.5	2236000.625	2546903.75	174401.875
Ae_tauschii	Ae_sharonensis	T_urartu	-10.62324404275357	1.0	1.2536648482305217	173607982.5625	9507733.4375	13108200.875	2317580.875	2025744.5	12900839.5625	2464923.6875	2071609.5	3193122.75	38986092.125	2236000.625	3161661.75	2546903.75	2361934.125	174401.875
Ae_sharonensis	Ae_tauschii	Ta_caputMedusae	12.935313009187936	0.0	0.8752900579329094	43177488.5	2532211.0625	3269748.25	632343.9375	554696.0	3346601.125	594202.8125	501047.5	861900.375	9789389.1875	502381.875	845616.0	639479.25	659326.0	46464.125
Ae_sharonensis	Ta_caputMedusae	Ae_tauschii	-77.85256392769193	1.0	0.5383517528265233	43177488.5	3269748.25	2532211.0625	632343.9375	554696.0	3346601.125	861900.375	845616.0	594202.8125	9789389.1875	639479.25	501047.5	502381.875	659326.0	46464.125
Ae_tauschii	Ae_sharonensis	Ta_caputMedusae	-11.092310085328428	1.0	1.1992584840881002	43177488.5	2532211.0625	3346601.125	594202.8125	501047.5	3269748.25	632343.9375	554696.0	861900.375	9789389.1875	502381.875	845616.0	659326.0	639479.25	46464.125
Ae_sharonensis	Ae_umbellulata	Ae_uniaristata	-16.406890663655222	1.0	2.2445891668680513	126406744.1875	9359851.0625	10872326.125	1826673.25	1537401.125	9952143.75	2047163.5	1761708.25	2444812.8125	28582780.1875	1819559.25	2768993.375	2050703.75	1806091.375	137853.0
Ae_sharonensis	Ae_uniaristata	Ae_umbellulata	-45.99635683127558	1.0	0.3914684658266217	126406744.1875	10872326.125	9359851.0625	1826673.25	1537401.125	9952143.75	2444812.8125	2768993.375	2047163.5	28582780.1875	2050703.75	1761708.25	1819559.25	1806091.375	137853.0
Ae_umbellulata	Ae_sharonensis	Ae_uniaristata	25.5042518571365	0.0	0.7370827429295569	126406744.1875	9359851.0625	9952143.75	2047163.5	1761708.25	10872326.125	1826673.25	1537401.125	2444812.8125	28582780.1875	1819559.25	2768993.375	1806091.375	2050703.75	137853.0
Ae_sharonensis	Ae_umbellulata	Er_bonaepartis	-2.074365690364363	0.9809773843856657	1.0125597790992806	31555552.75	2437308.125	2631621.875	441889.125	404680.375	2534796.1875	446709.1875	414675.25	835298.9375	6743470.3125	597599.625	634976.5	454957.375	455209.125	37884.25
Ae_sharonensis	Er_bonaepartis	Ae_umbellulata	-169.30814015433896	1.0	0.49691811688193877	31555552.75	2631621.875	2437308.125	441889.125	404680.375	2534796.1875	835298.9375	634976.5	446709.1875	6743470.3125	454957.375	414675.25	597599.625	455209.125	37884.25
Ae_umbellulata	Ae_sharonensis	Er_bonaepartis	2.100096096983199	0.01786013184583879	0.9878962810110617	31555552.75	2437308.125	2534796.1875	446709.1875	414675.25	2631621.875	441889.125	404680.375	835298.9375	6743470.3125	597599.625	634976.5	455209.125	454957.375	37884.25
Ae_sharonensis	Ae_umbellulata	S_vavilovii	-5.640208818176127	0.9999999914843928	1.049145527393999	31846828.625	2129848.75	2759109.5	452575.75	371033.375	2657392.125	466148.0	361243.75	755884.75	7028911.0	480670.625	691056.75	538479.125	502172.0	38198.875
Ae_sharonensis	S_vavilovii	Ae_umbellulata	-126.04587275007356	1.0	0.4885571644346157	31846828.625	2759109.5	2129848.75	452575.75	371033.375	2657392.125	755884.75	691056.75	466148.0	7028911.0	538479.125	361243.75	480670.625	502172.0	38198.875
Ae_umbellulata	Ae_sharonensis	S_vavilovii	5.904415288817118	1.775428026817849e-09	0.9571692866018422	31846828.625	2129848.75	2657392.125	466148.0	361243.75	2759109.5	452575.75	371033.375	755884.75	7028911.0	480670.625	691056.75	502172.0	538479.125	38198.875
Ae_sharonensis	Ae_umbellulata	T_boeoticum	3.503807551049164	0.00022937237285436396	0.9878165168153229	54972587.125	76954751.5	3629082.9375	2817055.8125	5399125.375	3520903.875	2776702.875	5287977.125	6048451.8125	11809656.5625	11789852.25	391619.5	447906.75	399753.375	246623.125
Ae_sharonensis	T_boeoticum	Ae_umbellulata	-280.5790707363024	1.0	0.5031025709781821	54972587.125	3629082.9375	76954751.5	2817055.8125	5399125.375	3520903.875	6048451.8125	391619.5	2776702.875	11809656.5625	447906.75	5287977.125	11789852.25	399753.375	246623.125
Ae_umbellulata	Ae_sharonensis	T_boeoticum	-3.4605924603376033	0.9997304587646243	1.0126456887950568	54972587.125	76954751.5	3520903.875	2776702.875	5287977.125	3629082.9375	2817055.8125	5399125.375	6048451.8125	11809656.5625	11789852.25	391619.5	399753.375	447906.75	246623.125
Ae_sharonensis	Ae_umbellulata	T_urartu	3.655817991693758	0.000128214910322777	0.9303372310165405	129407993.875	7120977.75	10488839.25	1895991.75	1549898.125	10092301.3125	1862471.5625	1580178.25	2310129.3125	28862858.9375	1690791.625	2265581.25	1953905.125	1948443.625	132422.25
Ae_sharonensis	T_urartu	Ae_umbellulata	-45.16715641950668	1.0	0.5194478822371177	129407993.875	10488839.25	7120977.75	1895991.75	1549898.125	10092301.3125	2310129.3125	2265581.25	1862471.5625	28862858.9375	1953905.125	1580178.25	1690791.625	1948443.625	132422.25
Ae_umbellulata	Ae_sharonensis	T_urartu	-3.3820738097881646	0.9996402430915245	1.0880679383068101	129407993.875	7120977.75	10092301.3125	1862471.5625	1580178.25	10488839.25	1895991.75	1549898.125	2310129.3125	28862858.9375	1690791.625	2265581.25	1948443.625	1953905.125	132422.25
Ae_sharonensis	Ae_umbellulata	Ta_caputMedusae	0.43741221749693787	0.3309062445304817	0.9930277822047819	32162009.8125	1918580.0	2670963.0625	476508.5	404480.625	2567472.0625	475466.75	387454.625	623839.4375	7244049.0	377114.25	601699.125	518801.375	503572.875	34895.5
Ae_sharonensis	Ta_caputMedusae	Ae_umbellulata	-61.86162906434336	1.0	0.5017614765459842	32162009.8125	2670963.0625	1918580.0	476508.5	404480.625	2567472.0625	623839.4375	601699.125	475466.75	7244049.0	518801.375	387454.625	377114.25	503572.875	34895.5
Ae_umbellulata	Ae_sharonensis	Ta_caputMedusae	-0.43434107155185	0.6679795750637095	1.0071211688150226	32162009.8125	1918580.0	2567472.0625	475466.75	387454.625	2670963.0625	476508.5	404480.625	623839.4375	7244049.0	377114.25	601699.125	503572.875	518801.375	34895.5
Ae_sharonensis	Ae_uniaristata	Er_bonaepartis	3.5515621520186356	0.00019151633601866003	0.9725756656601531	42609940.9375	3282525.0	3078318.8125	625059.75	553811.0	3765107.25	614029.3125	679068.75	1005212.375	9156248.1875	780471.0	639149.125	514482.25	660283.875	48989.375
Ae_sharonensis	Er_bonaepartis	Ae_uniaristata	-122.40091790924275	1.0	0.5071502185616168	42609940.9375	3078318.8125	3282525.0	625059.75	553811.0	3765107.25	1005212.375	639149.125	614029.3125	9156248.1875	514482.25	679068.75	780471.0	660283.875	48989.375
Ae_uniaristata	Ae_sharonensis	Er_bonaepartis	-3.4514164961846556	0.9997211260038927	1.029882889388761	42609940.9375	3282525.0	3765107.25	614029.3125	679068.75	3078318.8125	625059.75	553811.0	1005212.375	9156248.1875	780471.0	639149.125	660283.875	514482.25	48989.375
Ae_sharonensis	Ae_uniaristata	S_vavilovii	8.62563645355008	0.0	0.9038395857358674	43044068.625	2845368.0625	3212416.125	655264.5625	517149.375	3961287.9375	628904.625	596191.5	876669.3125	9577722.25	609223.5	686294.75	614752.375	747014.375	49403.625
Ae_sharonensis	S_vavilovii	Ae_uniaristata	-72.44921891750116	1.0	0.5280921298288958	43044068.625	3212416.125	2845368.0625	655264.5625	517149.375	3961287.9375	876669.3125	686294.75	628904.625	9577722.25	614752.375	596191.5	609223.5	747014.375	49403.625
Ae_uniaristata	Ae_sharonensis	S_vavilovii	-7.70794620435627	0.9999999999999936	1.1351481085917114	43044068.625	2845368.0625	3961287.9375	628904.625	596191.5	3212416.125	655264.5625	517149.375	876669.3125	9577722.25	609223.5	686294.75	747014.375	614752.375	49403.625
Ae_sharonensis	Ae_uniaristata	T_boeoticum	-57.71003785355948	1.0	1.395417995737194	73440835.5	105291391.25	4988708.75	3317592.75	6314632.5	5411540.625	4412555.25	8423357.125	8276644.375	15897087.25	16145242.125	534511.0	654804.75	565819.375	342071.375
Ae_sharonensis	T_boeoticum	Ae_uniaristata	-261.36699384362987	1.0	0.43794939177412534	73440835.5	4988708.75	105291391.25	3317592.75	6314632.5	5411540.625	8276644.375	534511.0	4412555.25	15897087.25	654804.75	8423357.125	16145242.125	565819.375	342071.375
Ae_uniaristata	Ae_sharonensis	T_boeoticum	74.06326503830464	0.0	0.8191344655972371	73440835.5	105291391.25	5411540.625	4412555.25	8423357.125	4988708.75	3317592.75	6314632.5	8276644.375	15897087.25	16145242.125	534511.0	565819.375	654804.75	342071.375
Ae_sharonensis	Ae_uniaristata	T_urartu	-5.671376720182062	0.999999992897281	-0.18969619955851505	173713452.4375	10689689.5625	13277079.6875	2354815.1875	1672782.375	14408032.875	2883493.5	3046046.125	2967790.875	38901390.75	2380640.625	2656354.625	2432297.375	2691770.5	181024.5
Ae_sharonensis	T_urartu	Ae_uniaristata	-6.575673641095492	0.9999999999756586	0.12089578607520063	173713452.4375	13277079.6875	10689689.5625	2354815.1875	1672782.375	14408032.875	2967790.875	2656354.625	2883493.5	38901390.75	2432297.375	3046046.125	2380640.625	2691770.5	181024.5
Ae_uniaristata	Ae_sharonensis	T_urartu	41.23990864632606	0.0	0.5369189680060683	173713452.4375	10689689.5625	14408032.875	2883493.5	3046046.125	13277079.6875	2354815.1875	1672782.375	2967790.875	38901390.75	2380640.625	2656354.625	2691770.5	2432297.375	181024.5
Ae_sharonensis	Ae_uniaristata	Ta_caputMedusae	-12.27483018397571	1.0	-171.73497805358096	43321304.5625	2729439.9375	3243713.25	628010.375	501443.125	3739290.875	699339.125	697946.25	770254.9375	9787404.0625	532174.0	651932.875	642353.0	695536.625	46943.0
Ae_sharonensis	Ta_caputMedusae	Ae_uniaristata	-24.4785987316674	1.0	0.3326875949622438	43321304.5625	3243713.25	2729439.9375	628010.375	501443.125	3739290.875	770254.9375	651932.875	699339.125	9787404.0625	642353.0	697946.25	532174.0	695536.625	46943.0
Ae_uniaristata	Ae_sharonensis	Ta_caputMedusae	24.621135790856485	0.0	0.6660221768110657	43321304.5625	2729439.9375	3739290.875	699339.125	697946.25	3243713.25	628010.375	501443.125	770254.9375	9787404.0625	532174.0	651932.875	695536.625	642353.0	46943.0
Ae_sharonensis	Er_bonaepartis	S_vavilovii	-27.965584094330296	1.0	0.636941893319031	10780202.75	677364.8125	814879.5	179107.5625	133046.125	1041737.625	199626.8125	138085.75	163628.25	2302939.9375	136594.0	167625.875	201900.25	189049.375	13290.375
Ae_sharonensis	S_vavilovii	Er_bonaepartis	21.096678262664017	0.0	0.6993016417247215	10780202.75	814879.5	677364.8125	179107.5625	133046.125	1041737.625	163628.25	167625.875	199626.8125	2302939.9375	201900.25	138085.75	136594.0	189049.375	13290.375
Er_bonaepartis	Ae_sharonensis	S_vavilovii	-99999.9	1.0	-3.0713302496310715	10780202.75	677364.8125	1041737.625	199626.8125	138085.75	814879.5	179107.5625	133046.125	163628.25	2302939.9375	136594.0	167625.875	189049.375	201900.25	13290.375
Ae_sharonensis	Er_bonaepartis	T_boeoticum	-65.04773825311898	1.0	2.2198951899271737	18277047.375	26273363.875	1314007.25	832643.125	1593551.875	1407079.0625	1215409.5625	2211832.625	1911945.9375	3710949.5625	3746475.25	159005.875	214755.75	154387.625	102575.25
